zip_code,sort_code,proposal,open_date,LAX,SFO,ORD,JFK,ATL,DFW,MIA,SEA,BOS,PDX
44118,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44119,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44120,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44121,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44122,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44123,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44124,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44125,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44126,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44127,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44128,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44129,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44130,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44131,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44132,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44133,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44134,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44135,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44137,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44139,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44140,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44141,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44142,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44143,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44144,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44145,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44146,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44147,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44201,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44203,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44216,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44221,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44224,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44230,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44240,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44243,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44250,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44260,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44262,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44265,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44266,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44272,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44278,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44285,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44301,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44302,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44303,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44304,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44305,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44306,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44307,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44308,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44310,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44311,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44312,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44314,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44319,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44320,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44401,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44411,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44412,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44423,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44427,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44429,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44449,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44460,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44493,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44601,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44607,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44608,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44609,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44612,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44613,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44614,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44615,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44618,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44620,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44622,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44624,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44625,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44626,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44632,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44634,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44640,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44641,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44643,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44644,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44645,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44646,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44647,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44651,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44652,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44656,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44657,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44659,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44662,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44666,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44669,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44670,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44671,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44672,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44675,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44678,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44680,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44685,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44688,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44689,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44697,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44702,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44703,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44704,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44705,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44706,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44707,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44708,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44709,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44710,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44714,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44718,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44720,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44721,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
44730,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45001,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45002,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45011,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45013,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45014,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45015,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45030,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45033,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45034,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45039,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45040,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45041,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45050,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45051,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45052,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45053,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45062,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45065,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45067,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45069,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45102,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45103,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45111,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45122,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45140,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45147,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45150,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45157,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45158,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45160,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45174,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45202,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45203,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45204,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45205,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45206,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45207,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45208,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45209,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45211,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45212,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45213,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45214,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45215,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45216,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45217,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45218,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45219,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45220,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45223,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45224,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45225,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45226,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45227,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45229,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45230,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45231,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45232,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45233,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45236,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45237,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45238,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45239,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45240,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45241,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45242,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45243,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45244,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45245,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45246,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45247,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45248,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45249,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45251,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45252,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
45255,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
46032,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46033,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46034,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46037,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46038,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46040,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46048,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46051,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46055,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46060,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46062,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46069,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46074,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46075,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46077,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46106,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46107,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46110,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46111,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46112,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46113,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46118,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46122,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46123,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46126,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46130,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46131,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46140,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46142,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46143,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46149,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46157,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46158,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46162,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46163,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46167,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46168,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46183,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46184,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46201,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46202,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46203,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46204,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46205,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46208,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46214,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46216,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46217,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46218,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46219,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46220,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46221,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46222,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46224,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46225,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46226,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46227,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46228,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46229,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46231,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46234,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46235,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46236,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46237,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46239,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46240,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46241,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46250,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46254,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46256,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46259,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46260,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46268,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46278,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46280,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46290,,ORD,5.1.2024,-,-,Zone 3,-,-,-,-,-,-,-
46301,IN-GC08,ORD,PENDING,-,-,Zone 2,-,-,-,-,-,-,-
46304,IN-GC07,ORD,PENDING,-,-,Zone 2,-,-,-,-,-,-,-
46307,IN-GB08,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46311,IN-GA09,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46312,IN-GA03,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46319,IN-GA12,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46320,IN-GA04,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46321,IN-GA07,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46322,IN-GA08,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46323,IN-GA06,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46324,IN-GA05,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46327,IN-GA02,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46342,IN-GC03,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46360,IN-GC09,ORD,PENDING,-,-,Zone 2,-,-,-,-,-,-,-
46368,IN-GC05,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46373,IN-GA10,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46375,IN-GA11,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46383,IN-GC10,ORD,PENDING,-,-,Zone 2,-,-,-,-,-,-,-
46385,IN-GC06,ORD,PENDING,-,-,Zone 2,-,-,-,-,-,-,-
46393,IN-GC04,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46394,IN-GA01,ORD,Open,-,-,Zone 1,-,-,-,-,-,-,-
46402,IN-GB06,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46403,IN-GC01,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46404,IN-GB02,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46405,IN-GC02,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46406,IN-GB01,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46407,IN-GB05,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46408,IN-GB03,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46409,IN-GB04,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
46410,IN-GB07,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
47001,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
47016,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
47022,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
47025,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
47035,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
47040,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
47060,,ORD,6-2024,-,-,-,-,-,-,-,-,-,-
53005,WI-FE12,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53007,WI-FF05,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53012,WI-FG05,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53018,WI-FE16,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53022,WI-FG03,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53024,WI-FG04,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53029,WI-FE15,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53045,WI-FE11,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53046,WI-FF09,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53051,WI-FF08,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53058,WI-FE17,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53066,WI-FE19,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53069,WI-FE18,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53072,WI-FE09,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53074,WI-FG06,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53080,WI-FG07,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53089,WI-FE14,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53092,WI-FG01,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53097,WI-FG02,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53103,WI-FE02,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53108,WI-FB08,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53110,WI-FC04,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53122,WI-FE13,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53126,WI-FB07,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53129,WI-FC14,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53130,WI-FC15,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53132,WI-FC02,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53140,WI-FA04,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53142,WI-FA02,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53143,WI-FA03,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53144,WI-FA05,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53146,WI-FE04,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53150,WI-FE01,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53151,WI-FE03,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53154,WI-FC01,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53158,WI-FA01,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53172,WI-FC03,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53177,WI-FB04,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53183,WI-FE08,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53186,WI-FE07,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53188,WI-FE06,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53189,WI-FE05,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53202,WI-FD01,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53203,WI-FD02,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53204,WI-FC08,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53205,WI-FD06,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53206,WI-FD07,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53207,WI-FC06,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53208,WI-FD04,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53209,WI-FF02,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53210,WI-FD05,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53211,WI-FD10,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53212,WI-FD09,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53213,WI-FD13,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53214,WI-FD11,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53215,WI-FC07,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53216,WI-FD08,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53217,WI-FF01,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53218,WI-FF03,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53219,WI-FC09,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53220,WI-FC12,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53221,WI-FC13,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53222,WI-FD15,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53223,WI-FF06,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53224,WI-FF07,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53225,WI-FF04,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53226,WI-FD14,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53227,WI-FC10,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53228,WI-FC11,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53233,WI-FD03,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53235,WI-FC05,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
53295,WI-FD12,ORD,Open,-,-,Zone 2,-,-,-,-,-,-,-
